time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,city,split
2023-03-25,26.1,0.0,44,Ahmedabad,train
2021-10-08,28.2,9.2,84,Chennai,train
2005-09-12,29.0,0.0,67,Chennai,train
2023-07-29,30.9,3.0,76,Patna,train
2016-12-20,18.7,0.0,60,Nagpur,train
2018-06-10,30.4,3.0,72,Ludhiana,train
2005-06-26,26.6,63.1,80,Bhopal,train
2020-08-16,27.1,16.2,91,Ahmedabad,train
2017-10-13,27.3,5.5,89,Mumbai,train
2021-04-08,27.9,0.0,80,Mumbai,train
2005-04-20,31.4,0.0,26,Ahmedabad,train
2006-07-24,30.7,0.9,65,Chennai,train
2015-02-17,25.2,0.0,42,Nagpur,train
2015-12-25,12.1,0.0,53,Delhi,train
2011-06-27,22.1,4.3,83,Bengaluru,train
2016-04-14,28.0,0.0,76,Mumbai,train
2023-06-09,32.8,1.7,42,Bhopal,train
2005-06-22,26.4,33.1,92,Mumbai,train
2009-06-23,31.1,8.0,67,Ahmedabad,train
2020-07-02,32.1,0.0,63,Ahmedabad,train
2013-04-12,28.0,0.0,69,Mumbai,train
2024-02-17,24.5,0.0,54,Nagpur,train
2009-05-13,34.2,0.0,29,Bhopal,train
2022-06-14,33.7,0.0,62,Patna,train
2006-08-14,25.6,27.1,92,Mumbai,train
2005-05-01,28.4,0.0,59,Patna,train
2007-11-26,18.3,0.0,73,Ludhiana,train
2009-01-21,22.9,0.0,49,Nagpur,train
2016-03-03,28.3,0.0,74,Mumbai,train
2005-01-23,11.3,0.9,77,Delhi,train
2014-12-06,22.0,0.0,41,Nagpur,train
2014-05-29,25.5,0.1,71,Bengaluru,train
2024-04-07,30.3,0.0,76,Chennai,train
2018-01-04,25.2,0.0,66,Chennai,train
2017-02-18,26.2,0.0,46,Ahmedabad,train
2019-08-20,26.9,2.3,87,Mumbai,train
2010-01-30,22.5,0.0,45,Hyderabad,train
2024-06-20,29.9,2.1,70,Chennai,train
2007-11-01,26.3,8.2,78,Nagpur,train
2004-04-30,30.2,0.3,57,Patna,train
2010-08-28,28.4,0.0,81,Ludhiana,train
2021-11-13,21.1,0.0,59,Bhopal,train
2018-11-04,27.2,3.5,82,Chennai,train
2023-03-30,26.1,0.2,75,Mumbai,train
2021-01-18,21.5,0.0,72,Hyderabad,train
2017-09-03,26.6,2.9,86,Ludhiana,train
2007-09-05,28.7,2.4,78,Chennai,train
2007-04-25,31.3,0.0,52,Patna,train
2012-02-16,19.7,7.7,74,Patna,train
2023-12-20,13.6,0.0,70,Delhi,train
2021-05-21,28.9,0.0,75,Ahmedabad,train
2022-04-12,26.4,0.0,61,Bengaluru,train
2019-07-14,26.9,5.6,90,Mumbai,train
2023-05-04,25.8,1.6,78,Nagpur,train
2015-10-11,27.1,3.2,69,Hyderabad,train
2007-02-28,15.4,21.7,89,Ludhiana,train
2024-11-07,27.4,0.0,57,Mumbai,train
2012-01-09,19.3,0.0,62,Nagpur,train
2015-08-26,27.1,4.4,85,Mumbai,train
2012-08-12,28.5,1.4,80,Delhi,train
2016-10-19,25.5,0.0,75,Patna,train
2015-02-16,23.4,0.0,40,Bengaluru,train
2020-10-26,24.2,0.0,68,Patna,train
2006-03-30,24.6,0.0,40,Delhi,train
2004-02-16,17.0,0.0,68,Delhi,train
2020-11-20,25.2,0.8,74,Nagpur,train
2021-02-10,22.8,0.0,40,Ahmedabad,train
2004-04-24,25.7,2.3,70,Bengaluru,train
2020-01-28,19.8,0.0,64,Bhopal,train
2007-06-22,31.1,12.9,75,Ahmedabad,train
2023-06-13,36.2,0.0,35,Delhi,train
2011-08-27,28.6,0.6,79,Patna,train
2024-05-26,36.6,0.0,43,Ahmedabad,train
2005-08-26,31.0,0.0,55,Delhi,train
2006-05-22,32.5,0.0,53,Chennai,train
2018-10-07,25.3,0.0,67,Delhi,train
2021-07-16,21.2,22.3,93,Bengaluru,train
2014-02-23,23.0,0.0,47,Bengaluru,train
2020-08-28,25.0,0.4,80,Hyderabad,train
2004-06-08,28.6,4.8,78,Mumbai,train
2010-04-25,33.3,0.0,32,Hyderabad,train
2024-06-19,27.3,6.5,72,Hyderabad,train
2012-04-30,25.3,0.1,45,Ludhiana,train
2012-03-05,25.8,0.0,49,Bengaluru,train
2017-08-08,24.6,3.2,71,Bengaluru,train
2023-05-14,30.2,0.0,40,Hyderabad,train
2013-09-22,28.8,0.1,77,Patna,train
2008-12-27,22.6,0.0,36,Hyderabad,train
2016-05-12,26.3,1.6,65,Bengaluru,train
2013-03-17,26.7,0.0,71,Chennai,train
2004-09-22,28.5,0.8,81,Patna,train
2005-08-15,26.3,4.3,82,Bhopal,train
2005-02-01,13.7,0.0,70,Delhi,train
2004-01-04,19.6,0.0,62,Bengaluru,train
2009-03-21,29.0,0.4,34,Nagpur,train
2005-02-09,17.7,0.0,79,Delhi,train
2023-07-08,22.3,1.8,84,Bengaluru,train
2017-10-02,27.4,0.0,61,Bhopal,train
2018-07-02,30.6,15.2,72,Delhi,train
2013-06-28,22.2,0.4,80,Bengaluru,train
2012-01-30,21.9,0.0,66,Mumbai,train
2007-04-03,31.2,0.0,22,Patna,train
2023-10-08,28.3,0.0,58,Nagpur,train
2010-11-09,25.6,0.0,72,Bhopal,train
2011-03-24,25.4,0.1,45,Delhi,train
2023-12-09,13.5,0.0,81,Ludhiana,train
2005-01-29,25.4,0.0,71,Chennai,train
2017-03-22,27.4,0.0,35,Hyderabad,train
2019-07-12,23.6,3.5,78,Bengaluru,train
2019-04-20,30.3,0.1,75,Chennai,train
2023-09-11,28.9,0.0,73,Ludhiana,train
2009-11-19,15.5,0.0,58,Ludhiana,train
2021-05-20,23.8,22.0,84,Bengaluru,train
2024-03-10,23.6,0.0,41,Bhopal,train
2005-01-20,23.9,0.0,49,Mumbai,train
2017-10-07,28.9,7.3,84,Patna,train
2005-09-03,27.9,2.7,86,Mumbai,train
2005-01-21,9.3,2.6,80,Ludhiana,train
2016-01-28,16.6,0.0,69,Patna,train
2007-07-13,30.1,12.1,80,Ludhiana,train
2021-01-22,21.6,0.0,51,Ahmedabad,train
2010-11-12,24.0,1.1,83,Bhopal,train
2017-05-21,29.9,0.1,69,Mumbai,train
2013-01-29,22.7,0.0,68,Mumbai,train
2016-11-25,20.5,0.0,53,Bhopal,train
2005-04-25,29.4,0.0,70,Mumbai,train
2023-08-05,29.4,4.8,83,Delhi,train
2006-04-12,30.2,0.0,72,Chennai,train
2015-04-10,27.6,0.0,77,Mumbai,train
2013-11-16,19.6,0.0,72,Patna,train
2023-08-29,28.7,0.5,78,Patna,train
2007-06-02,25.6,0.0,66,Bengaluru,train
2010-09-22,24.7,3.4,91,Delhi,train
2012-12-08,24.4,0.0,84,Chennai,train
2006-09-06,26.6,4.2,88,Mumbai,train
2022-11-18,22.0,0.0,48,Hyderabad,train
2018-10-22,21.4,0.0,59,Ludhiana,train
2011-10-28,24.8,0.0,47,Bhopal,train
2018-10-27,25.1,0.0,55,Nagpur,train
2022-08-12,26.5,16.1,84,Mumbai,train
2024-03-12,25.6,0.0,40,Bhopal,train
2014-07-07,32.2,0.1,48,Bhopal,train
2024-04-03,30.3,0.0,24,Bhopal,train
2013-05-31,24.6,83.5,91,Patna,train
2017-08-07,29.2,4.0,83,Patna,train
2004-09-17,26.1,0.0,71,Hyderabad,train
2010-02-12,21.0,1.6,78,Bhopal,train
2011-08-09,29.3,7.6,73,Chennai,train
2022-01-08,20.9,3.4,75,Nagpur,train
2007-10-22,23.7,6.2,86,Hyderabad,train
2013-11-12,17.6,0.0,61,Ludhiana,train
2009-03-19,29.1,0.0,33,Hyderabad,train
2019-03-15,27.1,0.0,75,Chennai,train
2009-08-25,26.2,12.5,87,Nagpur,train
2018-06-09,28.6,31.0,74,Bhopal,train
2022-01-20,22.7,0.0,70,Mumbai,train
2021-04-18,31.9,0.0,26,Nagpur,train
2014-03-31,29.0,0.0,26,Patna,train
2015-08-09,25.8,1.9,79,Hyderabad,train
2022-07-12,24.8,65.0,92,Mumbai,train
2024-04-24,30.3,0.0,78,Chennai,train
2014-12-02,19.0,0.0,74,Patna,train
2024-03-02,26.4,0.3,46,Nagpur,train
2016-05-05,31.9,0.0,42,Ahmedabad,train
2024-06-29,27.5,21.3,87,Mumbai,train
2010-07-16,30.5,0.6,76,Patna,train
2006-08-16,25.3,13.7,87,Nagpur,train
2005-09-10,28.3,1.2,78,Chennai,train
2016-03-01,27.5,0.0,72,Chennai,train
2022-01-15,20.4,1.0,81,Hyderabad,train
2004-08-29,26.9,0.0,71,Nagpur,train
2005-11-05,22.8,0.0,67,Hyderabad,train
2019-12-31,22.4,0.0,64,Mumbai,train
2008-04-27,31.7,0.0,17,Ludhiana,train
2010-07-28,27.4,11.1,85,Ludhiana,train
2015-04-29,32.7,0.0,44,Ahmedabad,train
2009-11-11,25.9,7.7,88,Chennai,train
2010-01-31,25.5,0.0,58,Mumbai,train
2022-07-15,31.4,2.6,68,Delhi,train
2018-08-25,24.0,12.6,88,Bhopal,train
2021-05-18,28.4,3.8,71,Bhopal,train
2009-02-28,28.2,0.0,32,Ahmedabad,train
2011-04-25,29.7,0.0,40,Ludhiana,train
2019-03-04,20.8,0.1,68,Patna,train
2023-09-04,31.3,0.0,52,Delhi,train
2006-08-28,30.5,0.0,53,Chennai,train
2006-09-20,28.3,1.3,83,Ahmedabad,train
2018-02-11,16.2,1.6,57,Delhi,train
2010-04-27,30.5,0.0,57,Patna,train
2021-12-08,23.5,0.0,64,Hyderabad,train
2005-03-27,29.7,0.0,22,Bhopal,train
2024-04-18,32.6,0.0,35,Nagpur,train
2011-11-15,20.4,0.0,65,Bengaluru,train
2009-09-22,22.3,3.4,88,Bengaluru,train
2005-03-30,29.6,0.0,75,Chennai,train
2004-04-02,29.8,0.0,74,Chennai,train
2022-12-09,19.5,0.0,49,Nagpur,train
2020-09-01,27.9,12.4,85,Chennai,train
2005-06-29,26.0,0.2,71,Hyderabad,train
2022-10-27,22.9,0.0,66,Nagpur,train
2016-01-25,17.7,0.0,47,Bhopal,train
2023-03-15,24.8,0.0,43,Delhi,train
2021-12-19,11.1,0.0,63,Delhi,train
2024-05-07,32.2,0.1,73,Chennai,train
2006-07-28,23.2,53.3,96,Bhopal,train
2019-09-26,24.3,9.3,91,Bhopal,train
2021-05-27,25.1,49.8,89,Patna,train
2014-05-22,35.5,0.0,23,Nagpur,train
2012-11-10,22.7,0.0,61,Hyderabad,train
2011-03-14,23.7,0.0,53,Patna,train
2012-12-20,21.3,0.0,46,Hyderabad,train
2009-10-12,21.7,9.4,86,Bengaluru,train
2023-08-01,29.9,33.7,84,Patna,train
2017-08-24,27.0,9.4,83,Nagpur,train
2012-04-05,31.9,0.0,23,Nagpur,train
2007-11-16,23.8,0.0,75,Chennai,train
2015-07-22,22.1,17.1,84,Bengaluru,train
2009-11-20,23.9,0.0,46,Ahmedabad,train
2006-10-01,29.1,0.7,69,Chennai,train
2018-06-18,30.4,1.9,59,Bhopal,train
2018-12-16,21.3,0.0,52,Hyderabad,train
2015-01-08,23.9,0.0,57,Mumbai,train
2017-06-02,32.8,5.3,54,Nagpur,train
2018-08-03,30.4,0.0,67,Delhi,train
2015-04-27,31.6,0.0,45,Nagpur,train
2010-03-13,23.0,0.0,55,Ludhiana,train
2017-05-08,34.2,0.0,23,Delhi,train
2022-07-26,24.7,9.5,90,Bhopal,train
2018-07-24,26.7,6.8,85,Mumbai,train
2011-01-24,21.6,0.0,63,Hyderabad,train
2015-11-08,26.9,0.0,43,Ahmedabad,train
2017-02-08,22.3,0.0,39,Bengaluru,train
2014-05-18,32.9,0.0,47,Ahmedabad,train
2015-03-25,27.3,0.0,45,Bhopal,train
2008-11-16,24.9,0.0,52,Nagpur,train
2011-12-10,22.0,0.0,45,Ahmedabad,train
2016-06-04,29.7,0.9,76,Chennai,train
2020-08-02,30.5,0.7,72,Ahmedabad,train
2010-07-30,28.5,0.4,79,Ahmedabad,train
2016-06-21,28.8,0.9,75,Bhopal,train
2009-12-27,20.3,0.0,40,Ahmedabad,train
2011-10-12,28.9,0.0,55,Ahmedabad,train
2014-02-23,24.5,0.0,67,Chennai,train
2016-03-25,27.2,0.0,80,Mumbai,train
2011-12-07,23.3,0.0,54,Hyderabad,train
2007-06-27,26.8,6.3,79,Chennai,train
2011-09-07,24.8,16.6,91,Nagpur,train
2020-12-17,10.2,0.0,65,Delhi,train
2009-08-03,30.4,0.6,79,Ludhiana,train
2022-04-02,27.1,0.0,42,Ludhiana,train
2020-11-20,23.9,0.0,63,Hyderabad,train
2018-12-30,15.4,0.0,48,Nagpur,train
2012-08-31,24.9,1.8,83,Hyderabad,train
2011-09-19,22.0,6.0,84,Bengaluru,train
2014-01-01,17.4,0.0,75,Patna,train
2011-02-18,23.9,0.0,49,Nagpur,train
2021-11-22,26.3,11.8,86,Chennai,train
2024-12-28,23.0,0.0,72,Hyderabad,train
2023-03-19,26.2,0.0,74,Mumbai,train
2018-09-04,24.7,7.1,85,Bhopal,train
2011-09-26,22.1,0.1,73,Bengaluru,train
2019-03-13,18.3,0.0,63,Delhi,train
2005-12-27,17.6,0.0,66,Bengaluru,train
2018-11-08,25.2,0.4,64,Hyderabad,train
2016-01-17,22.1,0.0,74,Mumbai,train
2015-02-06,24.8,0.0,69,Mumbai,train
2005-08-11,24.7,0.9,83,Bhopal,train
2007-05-17,29.8,0.7,71,Mumbai,train
2011-03-26,27.4,0.0,23,Bhopal,train
2022-01-18,21.2,0.0,66,Bengaluru,train
2009-09-14,26.7,0.0,72,Bhopal,train
2004-01-07,21.2,0.0,57,Ahmedabad,train
2004-01-23,19.3,13.2,89,Nagpur,train
2011-06-14,28.0,0.2,65,Hyderabad,train
2014-10-02,27.5,0.0,76,Chennai,train
2006-10-01,22.6,0.1,76,Bengaluru,train
2004-10-22,22.0,0.7,81,Bengaluru,train
2012-03-18,27.2,0.0,52,Mumbai,train
2019-05-16,27.1,0.3,63,Bengaluru,train
2016-07-11,29.3,4.3,82,Delhi,train
2020-12-09,25.7,5.9,82,Chennai,train
2005-10-16,26.9,5.7,85,Chennai,train
2013-07-08,27.8,21.9,92,Patna,train
2024-04-10,33.3,0.0,22,Ahmedabad,train
2019-10-23,23.6,7.1,87,Hyderabad,train
2014-10-19,23.1,0.0,77,Patna,train
2017-04-24,30.8,0.0,57,Patna,train
2006-08-03,25.0,16.2,92,Mumbai,train
2009-10-24,22.6,0.0,61,Patna,train
2005-03-01,26.3,0.0,73,Mumbai,train
2024-10-27,21.1,0.0,75,Bengaluru,train
2014-07-30,21.9,2.7,80,Bengaluru,train
2008-08-13,25.6,20.7,94,Delhi,train
2022-11-09,26.1,0.0,47,Ahmedabad,train
2015-05-09,33.8,0.1,21,Bhopal,train
2013-12-12,14.8,0.0,62,Ludhiana,train
2024-03-21,28.1,3.5,74,Chennai,train
2008-08-01,27.8,1.1,81,Ludhiana,train
2017-01-14,25.6,0.0,68,Chennai,train
2006-02-26,27.5,0.0,30,Bhopal,train
2020-10-25,27.4,0.0,46,Ahmedabad,train
2015-06-18,28.5,1.9,75,Bhopal,train
2023-06-11,33.3,0.6,56,Ahmedabad,train
2007-06-26,27.3,6.3,77,Nagpur,train
2021-02-04,23.3,0.0,37,Ahmedabad,train
2015-01-11,14.1,0.0,79,Patna,train
2013-02-27,24.1,0.0,68,Mumbai,train
2005-06-21,37.6,0.0,28,Delhi,train
2022-05-30,31.2,0.0,55,Ludhiana,train
2016-11-21,21.6,0.0,70,Patna,train
2019-05-20,34.2,0.0,42,Ahmedabad,train
2022-12-01,19.0,0.0,74,Patna,train
2014-06-16,27.3,10.5,88,Mumbai,train
2006-10-03,29.6,0.0,46,Delhi,train
2019-10-13,26.4,0.0,74,Nagpur,train
2006-10-05,28.4,0.0,74,Nagpur,train
2022-02-13,21.6,0.0,45,Hyderabad,train
2013-04-18,30.1,0.0,28,Bhopal,train
2019-08-28,30.5,0.7,76,Patna,train
2020-09-14,26.6,5.5,87,Bhopal,train
2010-03-27,29.4,0.2,77,Chennai,train
2008-04-24,29.4,0.0,77,Chennai,train
2006-06-20,33.0,0.0,49,Ahmedabad,train
2018-07-12,27.2,8.8,91,Ahmedabad,train
2021-04-23,32.6,0.0,38,Ahmedabad,train
2007-11-23,20.8,0.0,46,Bhopal,train
2005-03-14,24.1,0.0,41,Bhopal,train
2015-05-09,31.6,0.2,57,Patna,train
2020-12-26,10.1,0.0,86,Ludhiana,train
2019-02-18,16.3,0.1,71,Delhi,train
2018-03-04,27.7,0.0,28,Hyderabad,train
2005-11-08,20.5,0.0,43,Bhopal,train
2008-08-30,26.9,11.1,86,Nagpur,train
2024-08-31,23.1,25.0,91,Hyderabad,train
2013-09-20,25.8,16.3,90,Nagpur,train
2018-03-18,20.1,0.0,53,Ludhiana,train
2004-11-21,27.8,0.0,55,Mumbai,train
2010-03-13,29.5,0.0,45,Hyderabad,train
2022-08-22,22.9,249.3,93,Bhopal,train
2012-05-25,34.9,0.0,43,Chennai,train
2020-09-11,21.7,3.5,88,Bengaluru,train
2004-06-26,31.1,1.0,57,Chennai,train
2024-04-21,30.5,1.7,50,Hyderabad,train
2014-03-18,25.8,0.0,34,Bengaluru,train
2023-08-07,28.7,7.7,83,Ludhiana,train
2009-09-04,28.4,10.5,86,Patna,train
2007-02-12,23.7,1.1,79,Mumbai,train
2009-10-14,26.3,0.0,76,Patna,train
2020-11-24,22.6,0.0,48,Ahmedabad,train
2009-02-03,20.7,0.0,41,Bhopal,train
2018-02-24,23.9,0.0,68,Patna,train
2004-09-27,26.9,0.0,70,Bhopal,train
2017-09-30,27.9,14.6,85,Chennai,train
2004-09-16,25.7,0.2,70,Hyderabad,train
2018-08-07,28.4,0.3,73,Ahmedabad,train
2007-12-24,26.5,0.0,62,Mumbai,train
2016-04-07,32.3,0.0,30,Patna,train
2005-04-29,26.4,0.0,63,Bengaluru,train
2004-12-02,25.6,1.4,76,Chennai,train
2011-12-19,19.3,0.0,64,Bengaluru,train
2009-12-02,20.3,0.0,58,Nagpur,train
2004-01-05,22.7,0.0,75,Mumbai,train
2004-07-27,27.0,13.4,84,Ahmedabad,train
2009-05-01,37.2,0.0,15,Nagpur,train
2021-10-08,27.9,0.8,88,Patna,train
2016-01-04,16.0,0.0,66,Delhi,train
2010-11-14,27.3,0.1,75,Ahmedabad,train
2022-07-06,26.9,8.9,83,Bhopal,train
2014-09-17,27.7,0.0,74,Ludhiana,train
2008-11-24,25.9,8.5,86,Chennai,train
2023-05-12,31.0,0.0,77,Chennai,train
2017-02-12,22.8,0.0,49,Hyderabad,train
2020-01-09,22.5,0.3,78,Hyderabad,train
2022-09-02,26.4,0.9,87,Bhopal,train
2020-02-28,24.1,0.0,60,Bengaluru,train
2017-12-11,20.2,0.0,52,Bhopal,train
2013-02-14,25.3,0.0,49,Nagpur,train
2014-07-02,32.4,0.0,39,Bhopal,train
2011-11-09,19.8,0.0,66,Bengaluru,train
2006-06-25,30.1,5.2,64,Bhopal,train
2024-03-28,31.8,0.0,32,Nagpur,train
2020-04-18,29.5,0.2,75,Chennai,train
2014-12-19,20.2,0.0,54,Hyderabad,train
2019-11-27,22.5,0.0,72,Nagpur,train
2006-07-09,23.3,0.3,72,Bengaluru,train
2017-01-02,18.1,0.0,68,Bhopal,train
2013-08-04,29.1,22.9,85,Patna,train
2018-02-28,27.8,0.0,37,Ahmedabad,train
2014-11-08,25.3,0.0,59,Delhi,train
2017-07-10,26.1,11.9,79,Hyderabad,train
2022-02-21,17.5,0.0,54,Delhi,train
2005-08-16,28.6,0.8,80,Patna,train
2023-08-11,29.0,2.3,75,Chennai,train
2018-06-17,30.2,0.1,54,Bhopal,train
2016-08-16,29.5,0.4,80,Ludhiana,train
2018-06-28,21.2,7.6,90,Bengaluru,train
2019-12-02,20.8,0.5,78,Bhopal,train
2019-06-23,24.1,2.1,78,Bengaluru,train
2024-08-17,27.5,0.5,85,Mumbai,train
2018-10-28,28.5,0.0,54,Mumbai,train
2008-12-12,22.1,0.0,72,Patna,train
2018-02-23,22.8,0.0,67,Patna,train
2005-11-20,25.7,4.0,72,Chennai,train
2024-09-01,26.7,2.3,85,Mumbai,train
2008-03-07,24.5,0.2,57,Delhi,train
2014-07-10,29.4,4.9,84,Patna,train
2014-04-19,31.9,0.0,40,Nagpur,train
2008-10-10,25.3,0.0,68,Ludhiana,train
2019-11-04,22.2,0.0,72,Bengaluru,train
2005-10-20,22.1,25.8,88,Patna,train
2012-11-18,19.5,0.0,55,Hyderabad,train
2007-05-07,32.9,0.0,54,Ahmedabad,train
2008-07-30,29.4,1.3,63,Chennai,train
2020-05-04,29.2,0.0,80,Mumbai,train
2007-11-19,26.6,0.0,50,Mumbai,train
2010-03-01,26.6,0.0,76,Chennai,train
2007-02-08,23.6,0.0,80,Mumbai,train
2008-12-13,23.5,0.0,60,Nagpur,train
2020-04-10,31.7,0.0,30,Ahmedabad,train
2005-05-24,34.9,0.0,30,Hyderabad,train
2013-02-11,14.2,0.0,77,Delhi,train
2018-06-27,30.5,6.7,62,Chennai,train
2020-04-12,29.0,0.0,75,Mumbai,train
2005-10-14,25.2,0.0,53,Ludhiana,train
2006-10-12,27.4,0.0,57,Ahmedabad,train
2017-03-17,17.0,0.1,68,Ludhiana,train
2015-03-06,27.8,0.6,77,Chennai,train
2006-02-08,22.3,0.0,39,Nagpur,train
2012-12-04,18.6,0.0,54,Patna,train
2017-09-23,25.1,0.0,87,Ludhiana,train
2011-07-27,28.9,10.1,85,Delhi,train
2006-10-03,29.8,0.0,74,Ahmedabad,train
2010-07-25,28.9,0.2,63,Chennai,train
2012-04-16,30.3,0.0,31,Bhopal,train
2014-05-05,28.4,0.0,77,Mumbai,train
2008-08-29,27.1,0.0,83,Mumbai,train
2009-06-10,34.2,0.0,23,Ludhiana,train
2021-01-22,11.1,0.0,86,Ludhiana,train
2022-05-31,33.2,0.0,52,Ahmedabad,train
2017-01-15,20.5,0.0,54,Ahmedabad,train
2016-05-13,35.0,0.0,37,Ahmedabad,train
2018-04-11,27.5,0.0,81,Mumbai,train
2008-06-07,30.5,8.2,67,Delhi,train
2023-03-06,29.7,0.1,43,Mumbai,train
2020-09-18,27.4,7.1,90,Patna,train
2008-03-06,27.6,0.0,27,Nagpur,train
2009-01-25,19.6,0.0,79,Patna,train
2006-01-13,21.0,0.0,50,Nagpur,train
2004-08-15,28.7,9.5,86,Delhi,train
2017-03-04,25.0,0.0,37,Ahmedabad,train
2023-10-02,27.2,0.0,59,Bhopal,train
2006-02-28,18.2,0.0,64,Ludhiana,train
2012-01-07,24.3,0.0,81,Chennai,train
2008-11-13,21.1,0.0,65,Bengaluru,train
2019-07-10,27.5,0.3,77,Bhopal,train
2019-07-04,25.2,47.6,91,Bhopal,train
2018-06-15,31.2,0.0,46,Bhopal,train
2016-04-04,32.6,0.0,24,Bhopal,train
2010-03-22,29.5,0.0,41,Delhi,train
2018-07-31,27.4,1.5,74,Nagpur,train
2023-07-20,23.1,28.9,92,Hyderabad,train
2010-09-19,26.7,1.1,85,Mumbai,train
2016-08-04,31.1,0.4,71,Ludhiana,train
2012-06-05,33.6,0.0,32,Bhopal,train
2011-05-21,31.6,0.0,60,Patna,train
2010-04-17,32.9,0.0,54,Patna,train
2004-10-16,23.1,0.0,55,Hyderabad,train
2005-06-30,26.9,3.5,76,Nagpur,train
2009-02-26,26.6,0.0,40,Bengaluru,train
2022-06-08,31.7,0.5,61,Chennai,train
2006-11-05,24.8,0.0,71,Patna,train
2018-10-26,28.1,0.0,69,Chennai,train
2021-10-22,23.9,0.0,61,Delhi,train
2008-08-23,27.3,0.0,66,Nagpur,train
2019-01-18,15.1,0.0,70,Patna,train
2017-07-31,24.4,3.4,74,Bengaluru,train
2019-07-02,26.6,26.3,90,Mumbai,train
2011-06-19,28.2,0.2,59,Hyderabad,train
2004-08-30,24.7,0.2,78,Bhopal,train
2021-04-05,29.1,0.0,41,Hyderabad,train
2016-09-03,24.9,1.9,79,Hyderabad,train
2013-10-06,25.1,2.6,82,Hyderabad,train
2017-05-30,25.1,0.1,69,Bengaluru,train
2015-01-24,17.8,0.0,76,Patna,train
2013-11-21,20.3,0.0,51,Nagpur,train
2022-05-24,28.9,3.7,69,Patna,train
2013-09-02,27.6,0.0,75,Nagpur,train
2015-08-19,27.6,0.0,80,Nagpur,train
2021-05-06,28.9,0.0,44,Ludhiana,train
2013-11-07,21.3,0.0,77,Patna,train
2020-08-07,29.9,0.9,76,Delhi,train
2006-02-28,27.1,0.1,77,Chennai,train
2012-01-29,12.4,0.0,64,Delhi,train
2009-04-07,23.8,0.0,47,Ludhiana,train
2019-09-19,27.6,0.8,88,Patna,train
2006-03-24,26.4,0.0,41,Bengaluru,train
2019-03-01,25.7,0.0,58,Bengaluru,train
2009-04-26,30.1,0.0,75,Chennai,train
2022-01-02,14.7,0.0,83,Patna,train
2015-02-16,25.2,0.0,76,Chennai,train
2023-05-05,25.9,1.2,67,Bhopal,train
2023-08-13,25.6,1.7,80,Bhopal,train
2016-07-30,20.7,23.6,89,Bengaluru,train
2012-05-24,33.1,0.0,22,Ludhiana,train
2010-12-17,24.0,12.0,86,Chennai,train
2012-11-23,22.5,0.0,60,Nagpur,train
2017-05-12,34.8,0.0,40,Ahmedabad,train
2024-09-06,27.3,7.8,84,Nagpur,train
2012-04-02,28.9,0.0,41,Delhi,train
2006-08-21,26.3,13.6,88,Mumbai,train
2024-10-05,24.9,2.2,85,Hyderabad,train
2024-04-07,27.5,1.5,38,Bhopal,train
2020-08-04,30.7,0.9,75,Ahmedabad,train
2023-10-12,27.4,0.0,60,Nagpur,train
2016-02-11,16.1,0.5,55,Ludhiana,train
2019-04-02,25.9,0.0,81,Mumbai,train
2007-07-04,28.3,16.9,83,Delhi,train
2023-06-05,29.3,0.0,50,Ludhiana,train
2016-06-28,31.7,0.2,63,Ahmedabad,train
2014-06-16,35.7,0.0,43,Delhi,train
2008-01-05,20.2,0.0,69,Bengaluru,train
2024-09-24,28.9,12.4,78,Chennai,train
2023-01-24,20.4,0.1,68,Bhopal,train
2010-04-11,33.0,0.0,19,Delhi,train
2010-08-09,29.6,10.4,85,Ludhiana,train
2009-06-09,33.6,0.0,32,Patna,train
2017-11-05,23.9,0.0,60,Hyderabad,train
2004-11-11,24.8,8.3,76,Nagpur,train
2008-06-05,34.2,1.3,41,Nagpur,train
2023-07-03,27.7,1.9,72,Hyderabad,train
2006-08-02,24.3,3.5,77,Hyderabad,train
2011-10-14,27.6,5.6,83,Chennai,train
2018-10-13,29.4,0.0,77,Mumbai,train
2012-05-09,31.1,1.1,33,Ludhiana,train
2024-11-30,25.2,158.4,92,Chennai,train
2004-03-01,25.0,0.0,32,Bhopal,train
2022-01-15,9.5,0.0,88,Ludhiana,train
2005-04-03,22.3,0.0,60,Ludhiana,train
2020-10-19,27.3,0.2,82,Nagpur,train
2005-08-31,26.4,0.4,81,Hyderabad,train
2006-12-27,25.4,0.0,63,Mumbai,train
2010-05-15,27.0,3.6,71,Bengaluru,train
2021-10-10,27.5,0.0,68,Ludhiana,train
2004-05-27,31.1,0.0,63,Patna,train
2007-06-27,29.7,1.2,70,Ahmedabad,train
2021-12-22,17.6,0.0,51,Nagpur,train
2017-09-02,28.2,7.8,84,Patna,train
2008-08-19,26.2,1.9,86,Mumbai,train
2018-12-30,13.2,0.0,61,Delhi,train
2004-04-18,33.2,0.0,21,Hyderabad,train
2010-01-07,14.8,0.0,63,Bhopal,train
2010-10-19,30.2,0.0,65,Ahmedabad,train
2013-10-04,26.2,3.4,88,Patna,train
2014-09-27,25.8,0.4,78,Hyderabad,train
2018-04-01,26.3,3.3,60,Patna,train
2011-02-10,13.6,0.0,76,Ludhiana,train
2014-04-21,23.9,0.0,47,Ludhiana,train
